Company,Location,Year,Time,Rocket,MissionStatus,RocketStatus,Price,Mission
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 07:05:00,Cosmos-3M (11K65M),0,Retired,,Tsikada nâ€ Â­3
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 10:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 933
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 10:05:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 959
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 11:52:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 923
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 14:30:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 963
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 16:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 962
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 16:24:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 971
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 17:20:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 894
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 18:20:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 939 to 946
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 19:59:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 951
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 20:05:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 890
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977,1899-12-30 22:30:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 913
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,,Cosmos-3M (11K65M),1,Retired,,Intercosmos-18 & Magion 1
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 01:30:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 996
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 03:26:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 985
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 03:49:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1034 to 1041
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 09:27:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1023
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 11:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1006
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 14:01:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1000
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 14:39:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1008
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 16:57:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1011
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 20:43:00,Cosmos-3M (11K65M),0,Retired,,Cosmos 1064
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1978,1899-12-30 22:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1013 to 1020
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 00:55:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1125
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 06:20:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1091
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 15:41:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1114
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 17:37:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1072
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 17:58:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1104
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 20:09:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1110
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1979,1899-12-30 21:51:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1092
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 04:23:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1225
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 07:30:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1169
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 11:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1186
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 13:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1179
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 20:41:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1215
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 20:53:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1226
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 21:37:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1168
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1980,1899-12-30 22:48:00,Cosmos-3M (11K65M),0,Retired,,Cosmos 1228 to 1235
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,,Cosmos-3M (11K65M),1,Retired,,Intercosmos 21
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 03:34:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1308
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 08:29:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1241
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 09:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1238
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 11:06:00,Cosmos-3M (11K65M),0,Retired,,Cosmos 1304
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 12:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1263
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 13:21:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1269
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 16:18:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1302
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1981,1899-12-30 18:21:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1244
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 02:52:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1354
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 04:37:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1371
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 05:58:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1417
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 06:14:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1420
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 09:47:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1344
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 09:47:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1386
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 11:00:00,Cosmos-3M (11K65M),0,Retired,,Strela-1M satellites
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 11:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1335
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 12:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1427
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1982,1899-12-30 21:45:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1383
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983,1899-12-30 00:20:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1503
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983,1899-12-30 01:10:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1448
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983,1899-12-30 02:59:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1464
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983,1899-12-30 03:00:00,Cosmos-3M (11K65M),1,Retired,,Cosmos 1459
